timestamp,depth,roll,pitch,yaw,vertical_acceleration,depth_beneath_rov,Depth_below_Transducer_depth_in_M,Mean_Temprature_Water_temprature_in_C
1618745168.570616,0.5,3.54,3.96,135.61,10.24,13.95,,20.2
1618745168.6666517,0.5,3.54,3.96,134.61,10.13,13.95,,20.2
1618745168.7626176,0.6,3.54,3.96,134.61,10.13,13.95,,20.2
1618745168.8546507,0.6,3.04,3.96,134.61,10.13,13.9,,20.2
1618745168.931612,0.6,3.04,3.98,134.62,10.13,13.9,,20.2
1618745169.0266209,0.5,3.04,3.98,134.62,10.21,13.9,,20.2
1618745169.122618,0.5,3.04,3.98,134.62,10.21,13.81,,20.2
1618745169.2176192,0.5,3.53,4.42,134.62,10.21,13.81,,20.2
1618745169.2976134,0.5,3.53,4.42,134.62,10.21,13.81,,20.2
1618745169.3906128,0.6,3.53,4.42,134.62,10.21,13.81,,20.2
1618745169.500613,0.6,3.53,4.42,134.62,10.21,13.76,,20.2
1618745169.5946248,0.6,3.08,3.96,134.62,10.21,13.76,,20.2
1618745169.6886175,0.5,3.08,3.96,135.02,10.2,13.76,,20.2
1618745169.7826135,0.5,3.08,3.96,135.02,10.2,13.86,,20.2
1618745169.8776183,0.5,3.53,4.23,135.02,10.2,13.86,,20.2
1618745169.9698627,0.5,3.53,4.23,135.02,10.2,13.86,,20.2
1618745170.0538547,0.5,3.53,4.23,128.01,10.24,13.86,,20.2
1618745170.1648512,0.6,3.53,4.23,128.01,10.24,13.86,,20.2
1618745170.2608542,0.6,3.72,4.23,128.01,10.24,13.93,,20.2
1618745170.355859,0.6,3.72,4.23,128.86,10.24,13.93,,20.2
1618745170.451889,0.6,3.72,4.23,128.86,10.24,13.93,,20.2
1618745170.5478895,0.6,3.73,4.23,128.86,10.24,14.03,,20.2
1618745170.6438785,0.6,3.73,4.18,128.6,10.24,14.03,,20.2
1618745170.7388585,0.5,3.73,4.18,128.6,10.17,14.03,,20.2
1618745170.832857,0.5,3.31,4.18,128.6,10.17,14.02,,20.2
1618745170.92886,0.5,3.31,3.54,128.16,10.17,14.02,,20.2
1618745171.0238492,0.5,3.31,3.54,128.16,10.12,14.02,,20.2
1618745171.1308596,0.5,3.31,3.54,128.16,10.12,13.97,,20.2
1618745171.2238605,0.5,3.31,3.54,128.16,10.12,13.97,,20.2
1618745171.319846,0.5,3.32,3.74,128.16,10.12,13.97,,20.2
1618745171.4148686,0.5,3.32,3.74,128.5,10.16,13.97,,20.2
1618745171.5098538,0.5,3.32,3.74,128.5,10.16,13.97,,20.2
1618745171.605846,0.5,3.7,3.73,128.5,10.16,13.93,,20.2
1618745171.6998591,0.5,3.7,3.73,128.14,10.28,13.93,,20.2
1618745171.796851,0.5,3.7,3.73,128.14,10.28,13.93,,20.2
1618745171.8918478,0.5,3.53,3.73,128.14,10.28,13.88,,20.2
1618745172.0028567,0.5,3.53,4.21,129.37,10.28,13.88,,20.2
1618745172.0988488,0.5,3.53,4.21,129.37,10.16,13.88,,20.2
1618745172.194849,0.5,3.94,4.21,129.37,10.16,13.86,,20.2
1618745172.2898493,0.5,3.94,4.21,129.37,10.16,13.86,,20.2
1618745172.38585,0.5,3.94,3.55,127.93,10.16,13.86,,20.2
1618745172.482858,0.5,3.94,3.55,127.93,10.24,13.86,,20.2
1618745172.5928497,0.5,3.94,3.55,127.93,10.24,13.82,,20.2
1618745172.6878462,0.5,3.29,3.55,120.91,10.24,13.82,,20.2
1618745172.7838461,0.7,3.29,3.55,120.91,10.2,13.82,,20.2
1618745172.8788528,0.7,3.29,3.55,120.91,10.2,13.8,,20.2
1618745172.9738455,0.7,3.73,3.76,120.91,10.2,13.8,,20.2
1618745173.0688505,0.7,3.73,3.76,123.43,10.29,13.8,,20.2
1618745173.1648586,0.5,3.73,3.76,123.43,10.29,13.8,,20.2
1618745173.2598495,0.5,3.33,3.95,123.43,10.29,13.8,,20.2
1618745173.3698509,0.5,3.33,3.95,123.86,10.2,13.8,,20.2
1618745173.4638577,0.5,3.33,3.95,123.86,10.2,13.8,,20.2
1618745173.5588598,0.5,3.33,3.95,123.86,10.2,13.8,,20.2
1618745173.6538498,0.5,3.53,3.95,123.86,10.2,13.76,,20.2
1618745173.748856,0.5,3.53,3.71,123.3,10.2,13.76,,20.2
1618745173.8448832,0.5,3.53,3.71,123.3,10.13,13.76,,20.2
1618745173.9538484,0.5,3.53,3.71,123.3,10.13,13.74,,20.2
1618745174.0488496,0.5,3.31,3.56,123.94,10.13,13.74,,20.2
1618745174.1458697,0.5,3.31,3.56,123.94,10.24,13.74,,20.2
1618745174.2408476,0.5,3.31,3.56,123.94,10.24,13.74,,20.2
1618745174.3368495,0.5,2.87,4.65,123.94,10.24,13.74,,20.2
1618745174.4328496,0.5,2.87,4.65,123.11,10.16,13.74,,20.2
1618745174.526856,0.6,2.87,4.65,123.11,10.16,13.74,,20.2
1618745174.6218514,0.6,3.53,4.65,123.11,10.16,13.67,,20.2
1618745174.7178805,0.6,3.53,4.65,123.11,10.16,13.67,,20.2
1618745174.8139024,0.6,3.53,3.77,123.11,10.16,13.67,,20.2
1618745174.9088526,0.5,3.53,3.77,123.11,10.16,13.67,,20.2
1618745175.0038476,0.5,4.15,3.77,123.11,10.16,13.65,,20.2
1618745175.098853,0.5,4.15,3.49,125.82,10.16,13.65,,20.2
1618745175.1948564,0.5,4.15,3.49,125.82,10.16,13.65,,20.2
1618745175.2898474,0.5,4.15,3.49,125.82,10.16,13.66,,20.2
1618745175.383873,0.5,4.19,3.73,121.57,10.16,13.66,,20.2
1618745175.4798937,0.6,4.19,3.73,121.57,10.2,13.66,,20.2
1618745175.5748498,0.6,4.19,3.73,121.57,10.2,13.0,,20.2
1618745175.669884,0.6,4.19,3.73,121.57,10.2,13.0,,20.2
1618745175.7648475,0.6,3.45,4.21,121.57,10.2,13.0,,20.2
1618745175.8598514,0.4,3.45,4.21,121.71,10.16,13.0,,20.2
1618745175.9548593,0.4,3.45,4.21,121.71,10.16,13.0,,20.2
1618745176.0498528,0.4,3.28,3.98,121.71,10.16,13.72,,20.2
1618745176.145849,0.4,3.28,3.98,1.0,10.16,13.72,,20.2
1618745176.2418506,0.6,3.28,3.98,1.0,10.16,13.72,,20.2
1618745176.33585,0.6,3.31,3.98,1.0,10.16,13.76,,20.2
1618745176.4338636,0.6,3.31,4.32,120.76,10.2,13.76,,20.2
1618745176.542848,0.5,3.31,4.32,120.76,10.2,13.76,,20.2
1618745176.6358588,0.5,4.2,4.32,120.76,10.2,13.8,,20.2
1618745176.7348576,0.5,4.2,4.32,120.76,10.2,13.8,,20.2
1618745176.8298528,0.5,4.2,3.76,119.77,10.2,13.8,,20.2
1618745176.9218473,0.5,4.2,3.76,119.77,10.12,13.8,,20.2
1618745177.015851,0.5,4.2,3.76,119.77,10.12,13.81,,20.2
1618745177.1108494,0.5,3.51,4.01,123.01,10.12,13.81,,20.2
1618745177.2038517,0.5,3.51,4.01,123.01,10.08,13.81,,20.2
1618745177.2998474,0.5,3.51,4.01,123.01,10.08,13.81,,20.2
1618745177.3958519,0.5,3.54,3.51,123.01,10.08,13.81,,20.2
1618745177.4918466,0.5,3.54,3.51,127.13,10.44,13.81,,20.2
1618745177.5878503,0.5,3.54,3.51,127.13,10.44,13.76,,20.2
1618745177.683858,0.5,3.54,3.51,127.13,10.44,13.76,,20.2
1618745177.7808702,0.5,3.51,3.73,127.13,10.44,13.76,,20.2
1618745177.8758504,0.5,3.51,3.73,121.84,10.2,13.76,,20.2
1618745177.9708467,0.6,3.51,3.73,121.84,10.2,13.76,,20.2
1618745178.06585,0.6,3.76,3.73,121.84,10.2,13.7,,20.2
1618745178.1628485,0.6,3.76,3.3,127.15,10.33,13.7,,20.2
1618745178.259849,0.7,3.76,3.3,127.15,10.33,13.7,,20.2
1618745178.3528569,0.7,3.56,3.3,127.15,10.33,13.69,,20.2
1618745178.450869,0.7,3.56,3.95,119.04,10.33,13.69,,20.2
1618745178.5608454,0.7,3.56,3.95,119.04,10.2,13.69,,20.2
1618745178.6558464,0.7,3.56,3.95,119.04,10.2,13.7,,20.2
1618745178.749847,0.7,3.3,4.18,119.04,10.2,13.7,,20.2
1618745178.8468497,0.7,3.3,4.18,119.04,10.2,13.7,,20.2
1618745178.9428463,0.5,3.3,4.18,125.89,10.28,13.7,,20.2
1618745179.036851,0.5,3.3,4.18,125.89,10.28,13.7,,20.2
1618745179.133878,0.5,3.1,3.74,125.89,10.28,13.78,,20.2
1618745179.244848,0.5,3.1,3.74,122.71,10.28,13.78,,20.2
1618745179.337858,0.6,3.1,3.74,122.71,10.28,13.78,,20.2
1618745179.4338515,0.6,3.31,3.74,122.71,10.28,13.84,,20.2
1618745179.5318563,0.6,3.31,3.96,117.84,10.28,13.84,,20.2
1618745179.6418474,0.5,3.31,3.96,117.84,10.24,13.84,,20.2
1618745179.7378547,0.5,3.53,3.96,117.84,10.24,13.9,,20.2
1618745179.8328521,0.5,3.53,3.73,115.98,10.24,13.9,,20.2
1618745179.9298494,0.5,3.53,3.73,115.98,10.24,13.9,,20.2
1618745180.025852,0.5,3.53,3.73,115.98,10.24,13.86,,20.2
1618745180.1208484,0.5,3.53,3.73,115.98,10.24,13.86,,20.2
1618745180.2268503,0.5,3.95,4.05,115.98,10.24,13.86,,20.2
1618745180.3138497,0.5,3.95,4.05,117.82,10.24,13.86,,20.2
1618745180.405846,0.5,3.95,4.05,117.82,10.24,13.94,,20.2
1618745180.502848,0.5,3.29,3.96,117.82,10.24,13.94,,20.2
1618745180.5988562,0.6,3.29,3.96,120.14,10.24,13.94,,20.2
1618745180.6938486,0.6,3.29,3.96,120.14,10.24,13.94,,20.2
1618745180.7928128,0.6,3.29,4.43,120.14,10.24,13.96,,20.2
1618745180.9010367,0.6,3.29,4.43,114.71,10.24,13.96,,20.2
1618745181.0074565,0.5,3.29,4.43,114.71,10.24,13.96,,20.2
1618745181.1007693,0.5,3.82,4.43,114.71,10.24,13.93,,20.2
1618745181.2098055,0.5,3.82,3.98,115.63,10.24,13.93,,20.2
1618745181.3047695,0.5,3.82,3.98,115.63,10.24,13.93,,20.2
1618745181.3997803,0.5,3.82,3.98,115.63,10.24,13.93,,20.2
1618745181.4937716,0.5,3.73,3.98,115.63,10.24,13.9,,20.2
1618745181.588774,0.5,3.73,3.73,114.53,10.24,13.9,,20.2
1618745181.6837687,0.6,3.73,3.73,114.53,10.12,13.9,,20.2
1618745181.7787771,0.6,3.73,3.73,114.53,10.12,13.88,,20.2
1618745181.8737807,0.6,3.31,4.16,114.68,10.12,13.88,,20.2
1618745181.9677823,0.5,3.31,4.16,114.68,10.25,13.88,,20.2
1618745182.06377,0.5,3.31,4.16,114.68,10.25,13.85,,20.2
1618745182.1587667,0.5,3.3,3.77,114.68,10.25,13.85,,20.2
1618745182.2537756,0.5,3.3,3.77,114.68,10.25,13.85,,20.2
1618745182.348782,0.5,3.3,3.77,112.78,10.16,13.85,,20.2
1618745182.445769,0.5,3.3,3.77,112.78,10.16,13.0,,20.2
1618745182.5397916,0.5,3.95,3.54,112.78,10.16,13.0,,20.2
1618745182.6337717,0.5,3.95,3.54,113.62,10.17,13.0,,20.2
1618745182.728773,0.6,3.95,3.54,113.62,10.17,13.0,,20.2
1618745182.8247786,0.6,3.06,3.54,113.62,10.17,13.78,,20.2
1618745182.9187803,0.6,3.06,4.18,113.62,10.17,13.78,,20.2
1618745183.028772,0.7,3.06,4.18,113.62,10.17,13.78,,20.2
1618745183.1247795,0.7,3.31,4.18,113.62,10.17,13.81,,20.2
1618745183.2207696,0.7,3.31,4.2,112.3,10.17,13.81,,20.2
1618745183.3147702,0.7,3.31,4.2,112.3,10.17,13.81,,20.2
1618745183.4107695,0.5,3.31,4.2,112.3,10.16,13.81,,20.2
1618745183.5047696,0.5,3.31,4.2,112.3,10.16,13.85,,20.2
1618745183.5998077,0.5,3.32,4.2,112.3,10.16,13.85,,20.2
1618745183.6957748,0.6,3.32,4.2,111.86,10.13,13.85,,20.2
1618745183.791774,0.6,3.32,4.2,111.86,10.13,13.85,,20.2
1618745183.885782,0.6,3.55,4.23,111.86,10.13,13.85,,20.2
1618745183.9787717,0.6,3.55,4.23,110.93,10.25,13.85,,20.2
1618745184.0747683,0.6,3.55,4.23,110.93,10.25,13.85,,20.2
1618745184.1697793,0.6,3.55,4.23,110.93,10.25,13.85,,20.2
1618745184.2647846,0.6,3.95,4.23,110.93,10.25,13.83,,20.2
1618745184.360829,0.6,3.95,3.96,112.15,10.24,13.83,,20.2
1618745184.456773,0.6,3.95,3.96,112.15,10.24,13.83,,20.2
1618745184.5507832,0.6,3.28,3.96,112.15,10.24,13.76,,20.2
1618745184.6457727,0.6,3.28,3.9,111.28,10.16,13.76,,20.2
1618745184.7417717,0.5,3.28,3.9,111.28,10.16,13.76,,20.2
1618745184.8487704,0.5,3.28,3.9,111.28,10.16,13.68,,20.2
1618745184.9467685,0.5,3.31,3.74,110.9,10.16,13.68,,20.2
1618745185.0737689,0.6,3.31,3.74,110.9,10.2,13.68,,20.2
1618745185.1718006,0.6,3.31,3.74,110.9,10.2,13.61,,20.2
1618745185.2807753,0.6,3.27,3.78,110.9,10.2,13.61,,20.2
1618745185.3877687,0.7,3.27,3.78,111.19,10.16,13.61,,20.2
1618745185.497776,0.7,3.27,3.78,111.19,10.16,13.61,,20.2
1618745185.6087677,0.7,3.75,3.78,111.19,10.16,13.61,,20.2
1618745185.7027695,0.7,3.75,3.78,109.47,10.12,13.61,,20.2
1618745185.797773,0.5,3.75,3.78,109.47,10.12,13.61,,20.2
1618745185.8977726,0.5,3.54,3.78,109.47,10.12,13.64,,20.2
1618745185.9957678,0.5,3.54,3.78,109.16,10.24,13.64,,20.2
1618745186.080769,0.5,3.54,3.78,109.16,10.24,13.64,,20.2
1618745186.213774,0.5,3.54,3.78,109.16,10.24,13.64,,20.2
1618745186.3077729,0.5,3.72,3.78,109.16,10.24,13.67,,20.2
1618745186.4007685,0.5,3.72,3.74,106.04,10.24,13.67,,20.2
1618745186.4977694,0.5,3.72,3.74,106.04,10.2,13.67,,20.2
1618745186.591773,0.5,3.72,3.74,106.04,10.2,13.71,,20.2
1618745186.6867735,0.5,3.72,3.96,106.62,10.2,13.71,,20.2
1618745186.7807767,0.6,3.72,3.96,106.62,10.2,13.71,,20.2
1618745186.8897693,0.6,3.72,3.96,106.62,10.2,13.72,,20.2
1618745186.9877677,0.6,3.69,4.15,106.62,10.2,13.72,,20.2
1618745187.0807805,0.5,3.69,4.15,107.55,10.2,13.72,,20.2
1618745187.1767716,0.5,3.69,4.15,107.55,10.2,13.71,,20.2
1618745187.2727716,0.5,3.54,3.73,107.55,10.2,13.71,,20.2
1618745187.3677697,0.5,3.54,3.73,105.93,10.28,13.71,,20.2
1618745187.4637702,0.5,3.54,3.73,105.93,10.28,13.71,,20.2
1618745187.5727677,0.5,3.54,3.73,105.93,10.28,13.71,,20.2
1618745187.666772,0.5,3.73,3.73,105.93,10.28,13.7,,20.2
1618745187.7617745,0.5,3.73,3.76,105.08,10.24,13.7,,20.2
1618745187.855777,0.6,3.73,3.76,105.08,10.24,13.7,,20.2
1618745187.9507675,0.6,3.97,3.76,105.08,10.24,13.7,,20.2
1618745188.0618584,0.6,3.97,4.02,105.15,10.24,13.7,,20.2
1618745188.156785,0.5,3.97,4.02,105.15,10.2,13.7,,20.2
1618745188.2527745,0.5,3.97,4.02,105.15,10.2,13.78,,20.2
1618745188.3487687,0.5,3.29,3.98,103.75,10.2,13.78,,20.2
1618745188.4427714,0.5,3.29,3.98,103.75,10.16,13.78,,20.2
1618745188.536773,0.5,3.29,3.98,103.75,10.16,13.85,,20.2
1618745188.632771,0.5,3.29,3.98,103.75,10.16,13.85,,20.2
1618745188.7287667,0.5,3.08,3.98,103.75,10.16,13.85,,20.2
1618745188.8247907,0.5,3.08,3.98,104.19,10.24,13.85,,20.2
1618745188.9197698,0.5,3.08,3.98,104.19,10.24,13.85,,20.2
1618745189.0167716,0.5,3.53,3.98,104.19,10.24,13.9,,20.2
1618745189.0957725,0.5,3.53,3.99,102.98,10.24,13.9,,20.2
1618745189.1947706,0.5,3.53,3.99,102.98,10.24,13.9,,20.2
1618745189.302769,0.5,3.31,3.99,102.98,10.24,13.91,,20.2
1618745189.3957691,0.5,3.31,3.96,102.12,10.24,13.91,,20.2
1618745189.5067916,0.5,3.31,3.96,102.12,10.27,13.91,,20.2
1618745189.6027713,0.5,3.31,3.96,102.12,10.27,13.83,,20.2
1618745189.6987672,0.5,3.53,3.7,101.02,10.27,13.83,,20.2
1618745189.79479,0.5,3.53,3.7,101.02,10.27,13.83,,20.2
1618745189.9027693,0.5,3.53,3.7,101.02,10.08,13.83,,20.2
1618745189.9987726,0.5,3.53,3.7,101.02,10.08,13.74,,20.2
1618745190.108769,0.5,3.31,3.74,101.02,10.08,13.74,,20.2
1618745190.2037673,0.5,3.31,3.74,101.79,10.24,13.74,,20.2
1618745190.2977684,0.5,3.31,3.74,101.79,10.24,13.74,,20.2
1618745190.4067721,0.5,3.53,3.78,101.79,10.24,1.0,,20.2
1618745190.5027695,0.5,3.53,3.78,99.8,10.12,1.0,,20.2
1618745190.5987675,0.4,3.53,3.78,99.8,10.12,1.0,,20.2
1618745190.694774,0.4,3.57,3.78,99.8,10.12,13.6,,20.2
1618745190.7887692,0.4,3.57,4.13,99.8,10.12,13.6,,20.2
1618745190.8857806,0.6,3.57,4.13,99.8,10.12,13.6,,20.2
1618745190.9797704,0.6,3.57,4.13,99.8,10.12,13.58,,20.2
1618745191.076771,0.6,2.67,3.76,98.55,10.12,13.58,,20.2
1618745191.1717753,0.5,2.67,3.76,98.55,10.2,13.58,,20.2
1618745191.2677672,0.5,2.67,3.76,98.55,10.2,13.58,,20.2
1618745191.3637693,0.5,2.67,3.76,98.55,10.2,13.58,,20.2
1618745191.4587798,0.5,3.54,3.76,98.55,10.2,13.58,,20.2
1618745191.5547671,0.5,3.54,3.76,98.41,10.13,13.58,,20.2
1618745191.65077,0.5,3.54,3.76,98.41,10.13,13.58,,20.2
1618745191.7467675,0.5,3.53,3.55,98.41,10.13,13.59,,20.2
1618745191.840771,0.5,3.53,3.55,97.9,10.12,13.59,,20.2
1618745191.9357681,0.6,3.53,3.55,97.9,10.12,13.59,,20.2
1618745192.0317707,0.6,2.43,3.55,97.9,10.12,13.6,,20.2
1618745192.12677,0.6,2.43,3.7,99.24,10.12,13.6,,20.2
1618745192.2227764,0.6,2.43,3.7,99.24,10.12,13.6,,20.2
1618745192.3177733,0.5,2.43,3.7,99.24,10.12,13.6,,20.2
1618745192.4107738,0.5,2.43,3.7,99.24,10.12,13.6,,20.2
1618745192.5057702,0.5,3.53,3.9,98.5,10.12,13.6,,20.2
1618745192.600773,0.5,3.53,3.9,98.5,10.24,13.6,,20.2
1618745192.6957715,0.5,3.53,3.9,98.5,10.24,13.6,,20.2
1618745192.803777,0.5,3.75,3.96,98.5,10.24,13.6,,20.2
1618745192.8987923,0.3,3.75,3.96,100.23,10.28,13.6,,20.2
1618745192.995771,0.3,3.75,3.96,100.23,10.28,13.6,,20.2
1618745193.1077702,0.3,3.1,3.55,100.23,10.28,13.6,,20.2
1618745193.2007732,0.3,3.1,3.55,96.25,10.2,13.6,,20.2
1618745193.2957685,0.5,3.1,3.55,96.25,10.2,13.6,,20.2
1618745193.3907716,0.5,3.1,3.55,96.25,10.2,13.6,,20.2
1618745193.4867704,0.5,3.76,3.55,96.25,10.2,13.6,,20.2
1618745193.58077,0.5,3.76,3.96,95.17,10.2,13.6,,20.2
1618745193.6767719,0.5,3.76,3.96,95.17,10.2,13.6,,20.2
1618745193.7707758,0.5,3.05,3.96,95.17,10.2,13.6,,20.2
1618745193.8657777,0.5,3.05,3.49,93.96,10.2,13.6,,20.2
1618745193.9607704,0.5,3.05,3.49,93.96,10.32,13.6,,20.2
1618745194.0557692,0.5,3.05,3.49,93.96,10.32,13.6,,20.2
1618745194.1507742,0.5,3.53,3.74,95.83,10.32,13.6,,20.2
1618745194.24577,0.6,3.53,3.74,95.83,10.21,13.6,,20.2
1618745194.3417718,0.6,3.53,3.74,95.83,10.21,13.6,,20.2
1618745194.4367716,0.6,3.53,3.74,95.83,10.21,13.6,,20.2
1618745194.5327673,0.6,3.29,3.98,95.83,10.21,13.6,,20.2
1618745194.6267703,0.6,3.29,3.98,95.83,10.21,13.6,,20.2
1618745194.7217693,0.5,3.29,3.98,95.83,10.21,13.6,,20.2
1618745194.8167725,0.5,3.33,3.98,95.83,10.21,13.6,,20.2
1618745194.911776,0.5,3.33,3.76,93.86,10.2,13.6,,20.2
1618745195.0047722,0.5,3.33,3.76,93.86,10.2,13.6,,20.2
1618745195.0997717,0.5,3.54,3.76,93.86,10.2,13.6,,20.2
1618745195.1937761,0.5,3.54,3.96,93.1,10.2,13.6,,20.2
1618745195.2937686,0.5,3.54,3.96,93.1,10.2,13.6,,20.2
1618745195.3987677,0.6,3.54,3.96,93.1,10.24,13.6,,20.2
1618745195.4947684,0.6,3.54,3.96,93.1,10.24,13.7,,20.2
1618745195.5887754,0.6,3.5,3.77,9.0,10.24,13.7,,20.2
1618745195.6828,0.7,3.5,3.77,9.0,10.24,13.7,,20.2
1618745195.7767699,0.7,3.5,3.77,9.0,10.24,13.79,,20.2
1618745195.8747938,0.7,3.97,3.78,9.0,10.24,13.79,,20.2
1618745195.968769,0.5,3.97,3.78,90.22,10.2,13.79,,20.2
1618745196.06477,0.5,3.97,3.78,90.22,10.2,13.79,,20.2
